apollo_person_id,company_name,company_domain,contact_name,contact_title,category_norm,proxy_use_case,title_tier,proxy_relevance
58849b8cf6512563499a9b09,Price Industries,priceindustries.com,Juan Vi***r,Head of Data & Analytics,Other / Unknown,Needs validation,C,HIGH
57d33deea6da98656fa7d22a,Price Industries,priceindustries.com,Narayan Sr***r,Product Manager - Software,Other / Unknown,Needs validation,D,HIGH
54a499967468693209203754,Price Industries,priceindustries.com,Chris Bu***s,Product Manager - Sustainable Systems,Other / Unknown,Needs validation,D,HIGH
66f1747459ebdc0001029972,Botify,botify.com,Adrien Me***d,Co-founder & CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60708de288476d000132a510,Botify,botify.com,Yanal Wa***i,Chief Technology Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
610a8322f2bb1a0001e08989,Botify,botify.com,Thomas Gr***e,Co-founder and Chief Innovation Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
5fa9bbf7d7371c00014754cc,Botify,botify.com,Babe Da***y,Founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60785ee32b278500015e3fda,Boardgamegeek,boardgamegeek.com,Beth He***e,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
607ee65df1e00a0001dbb712,Toolsgroup,toolsgroup.com,Warren Wi***e,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
66ed751583a8b90001248ad1,Toolsgroup,toolsgroup.com,Kevin Yo***g,Chief Marketing Officer and EVP Growth,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,HIGH
63595ef22cc9f80001df299f,Toolsgroup,toolsgroup.com,Elena Ma***o,Head of Product,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,HIGH
66eab7c319f34a00019b5c63,Toolsgroup,toolsgroup.com,Sarah Pe***e,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
557113b07369646d76d10500,Toolsgroup,toolsgroup.com,Viola Pe***i,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66ed7c501fc06200011eb102,American Guardian Warranty Services,agws.com,Rogers Fr***d,President and CEO,Other / Unknown,Needs validation,A,HIGH
645a1f08765bbc00016f45c9,American Guardian Warranty Services,agws.com,James Co***n,"Executive Vice President, Chief Revenue Officer",Other / Unknown,Needs validation,B,HIGH
5f49a3a78f733e0001b16e2a,American Guardian Warranty Services,agws.com,Blake Pe***s,National Client Product Manager,Other / Unknown,Needs validation,D,HIGH
63fd0bae16aab300010e0dc5,Singular,singular.net,Ulises Ju***z,Founder,Other / Unknown,Needs validation,A,HIGH
66f4f4623cb93a0001a3ade5,Singular,singular.net,Susan Kuo,Co-Founder,Other / Unknown,Needs validation,A,HIGH
57e0a6f4a6da981c65907bc5,Singular,singular.net,Omri Gal,Head of Data,Other / Unknown,Needs validation,C,HIGH
60f7405a82c1540001c3c29a,Corsearch,corsearch.com,Yann Cl***y,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66eb8f20eab157000114cf62,Corsearch,corsearch.com,Abel Cl***k,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
610b76050f19cc000139e82f,Corsearch,corsearch.com,Karl Fl***a,CEO Edison and SVP Revenue Recovery,Other / Unknown,Needs validation,A,HIGH
605357bea56cc800012fb929,Corsearch,corsearch.com,Chase Ri***s,VP of Engineering,Other / Unknown,Needs validation,B,HIGH
610a4edef2f282000122b82a,Corsearch,corsearch.com,Matti Ko***a,VP Engineering,Other / Unknown,Needs validation,B,HIGH
54a542827468692fa2aa258a,Corsearch,corsearch.com,Alexey Sa***n,Senior Vice President of Engineering,Other / Unknown,Needs validation,B,HIGH
60d637733e606a0001b6ed56,Sigmacomputing,sigmacomputing.com,Rob Wo***n,CTO / Co-founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
54a700fa7468696b7f22310c,Sigmacomputing,sigmacomputing.com,Greg Bo***e,Field CTO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
54a4a76374686936767c4c58,PureOxygenLabs,pureoxygenlabs.com,Brendan Bu***m,VP of Engineering,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
66f454ae1c6854000126f90a,Pricespider,pricespider.com,Anthony Fe***y,CEO / Co-Founder,Other / Unknown,Needs validation,A,HIGH
66f4573a9e9c4000015c4257,Pricespider,pricespider.com,Han Kim,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
67c82bad5e543300013bb8a0,Pricespider,pricespider.com,Dave Te***n,Head of Data & AI,Other / Unknown,Needs validation,C,HIGH
6606cc5a7cf4e30007c40c6f,Pricespider,pricespider.com,Jenny Le***e,Head of Data Analytics & Activation,Other / Unknown,Needs validation,C,HIGH
66f2903c4f582a00013ea291,Hevodata,hevodata.com,Manish Je***i,Co-Founder | CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
6814885a32f175000189c52a,Hevodata,hevodata.com,Amit Gu***a,VP of Engineering,Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
670dfc8b01d2670001b210ad,Hevodata,hevodata.com,Arun Su***j,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
614d9bb301fcfd0001512d84,Hevodata,hevodata.com,Arav Ma***a,Senior Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
5b21e324a6da987901ed6575,Hevodata,hevodata.com,Rohit Sh***a,Product Support Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
67bc92fd5ab5a70001a2e5ba,SE Ranking,seranking.com,Vik Ku***u,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
61c193828f1b8d000135d929,SE Ranking,seranking.com,First La***t,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
66fc8b5ace7a210001d522a4,SE Ranking,seranking.com,Alex Dy***h,"Co-founder, Chief Product Officer",Other / Unknown,Needs validation,A,HIGH
54a1cb4e74686942d3ec8a11,MediaRadar,mediaradar.com,Thomas Ki***y,Vice President of Technology - Shared Services,Other / Unknown,Needs validation,B,HIGH
54a464437468692fa2a41544,MediaRadar,mediaradar.com,Vincent De***s,Technical Product Manager,Other / Unknown,Needs validation,D,HIGH
62fa3d5c4219b800013c15a3,Meniga,meniga.com,Joanna Wa***k,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
60cbe8158664cc000188d8ff,Meniga,meniga.com,Anna Sk***a,Senior Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
5e7f2c29afef840001931da4,Meniga,meniga.com,Maciej We***i,Product Manager at Meniga,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
60d487b38dd9150001e48f76,Dataweave,dataweave.com,Vikranth Ra***a,"CTO, Co-founder",Other / Unknown,Needs validation,A,HIGH
66f315737b50d70001656841,Dataweave,dataweave.com,Karthik Be***a,"CEO, Co-Founder",Other / Unknown,Needs validation,A,HIGH
683891fc7367c00001c86e1b,Dataweave,dataweave.com,Krishnan Th***n,President & COO,Other / Unknown,Needs validation,A,HIGH
609dfb85afc7ed0001098ea3,Dataweave,dataweave.com,Vaibhav Kh***e,Director / Head of Product Management,Other / Unknown,Needs validation,A,HIGH
609e3a01a7192c0001fbafec,Dataweave,dataweave.com,Sadananda Va***a,"Senior Vice President, Tech and Engineering",Other / Unknown,Needs validation,B,HIGH
66f6efcc53e77f000148627c,Delivr,delivr.com,David Ha***r,Founder & CEO,Other / Unknown,Needs validation,A,HIGH
54a55e0674686934424d8892,KIVA,kiva.org,Victor Pa***y,Chief Technology Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60be614ce77fba00018d1a78,KIVA,kiva.org,Vishal Gh***e,Chief Executive Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f343d5ca053000017882ec,KIVA,kiva.org,Alison Pe***s,Vice President Marketing,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
66f05f3e03968f000152ef5a,Kochava,kochava.com,Ethan Le***s,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66eda0b9b9b99d0001e3e7c3,Kochava,kochava.com,Charles Ma***g,CEO/President,Other / Unknown,Needs validation,A,HIGH
66f71b0b92ca6e00018ed475,Kochava,kochava.com,Geordie Ho***t,"Vice President of Sales, Ad Tech Partnerships",Other / Unknown,Needs validation,B,HIGH
54a7d40d74686968298f1853,Kochava,kochava.com,Robert Pa***z,Head of Machine Learning and Product,Other / Unknown,Needs validation,C,HIGH
57d47bcaa6da985386bd72ea,Kochava,kochava.com,Ramesh Ku***i,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
56b4ddecf3e5bb0db2017a36,Maltego,maltego.com,Thilo Ko***h,Head of Product Management,Other / Unknown,Needs validation,C,HIGH
5f559c3f42654b000169d84a,Maltego,maltego.com,Roy Bo***r,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
66f2a83b9f2bfa0001a71138,Tracerai,tracer.ai,Faisal Sh***h,"Co-Founder, Chairman and CEO",Other / Unknown,Needs validation,A,HIGH
54ab660d7468690ae623b805,Tracerai,tracer.ai,Alan Sp***r,Chief Product and Technology Officer,Other / Unknown,Needs validation,A,HIGH
66f66e35d1ebc200012cee48,Profitero+,profitero.com,Sarath Be***i,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66f6d663d8ba5a0001ddf667,Profitero+,profitero.com,Christina Va***l,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
611411d94ad40b00016ee8da,Profitero+,profitero.com,Denis Sk***k,VP of Software Engineering,Other / Unknown,Needs validation,B,HIGH
62dfc477ad439b000107e73e,Profitero+,profitero.com,Marina Ko***a,Head of Data Enrichment,Other / Unknown,Needs validation,C,HIGH
678f8d99afd5c900011c9057,ReportGarden,reportgarden.com,Sudheer Va***a,CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60f2ee5980ac140001ab5849,QL2,ql2.com,Ryan Bl***k,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66ebf83694394700015f84a7,Feefo,feefo.com,Tony Wh***e,Chief Executive Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60f0638c13f30f0001bfb7ca,Feefo,feefo.com,Steve Po***l,Chief Operating Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
6700668b84c86e0001d36ecd,Feefo,feefo.com,Connor Wr***t,Head of Customer Success (Growth & Managed),SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
5f7919c1cf46a7000100e4b7,Feefo,feefo.com,Bobby Tb***y,Head of Technology Operations & Product Marketing,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
61b07b21b30a180001ecaa71,Feefo,feefo.com,Ottilie Pr***e,Senior Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
60c7089f23966800019ab302,Isentia,isentia.com,Angelo Ti***a,Head of Data and Content,Other / Unknown,Needs validation,C,HIGH
627db5fd4572240001a86611,Isentia,isentia.com,Alexandra Vl***a,Senior Business Analyst / Product Manager,Other / Unknown,Needs validation,D,HIGH
60e7b898d7c9ff0001b46da2,Joinmosaic,joinmosaic.com,Mahesh Rao,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
6040ddf60cae6a0001444ae2,Joinmosaic,joinmosaic.com,Neelam Ta***i,Lead Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
603d56fd9d13950001b984a2,Joinmosaic,joinmosaic.com,Ajay Da***i,Principal Product Manager - Ecosystem (API Integrations),SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
6780bc55789784000164daa0,Hypersonix,hypersonix.ai,Gina Be***i,"Co-founder, Chief of Staff & Operations",Other / Unknown,Needs validation,A,HIGH
66f31701140b3f0001cfa298,Hypersonix,hypersonix.ai,Ramil Ma***a,VP of Engineering,Other / Unknown,Needs validation,B,HIGH
66f286599c235b00016b2503,Clootrack,clootrack.com,Subbakrishna Rao,Co founder/CTO,Other / Unknown,Needs validation,A,HIGH
66f26cca7200ab000110a346,Clootrack,clootrack.com,Shameel Ab***a,AI Super Agent for Voice of the Customer | 38X+ ROI Guaranteed | 3X Tech Founder,Other / Unknown,Needs validation,A,HIGH
54a536e174686938ac3b4e86,Clootrack,clootrack.com,Jickson P,VP Engineering,Other / Unknown,Needs validation,B,HIGH
63905253cc4e460001f05934,Clootrack,clootrack.com,Anand Raj,Vice President of Technology,Other / Unknown,Needs validation,B,HIGH
67006ea05b13700001245299,Digimarc,digimarc.com,Tony Ro***z,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66f2d7ef4194c30001f12452,Digimarc,digimarc.com,Riley Mc***k,President and CEO,Other / Unknown,Needs validation,A,HIGH
66fb0897df84b400015e37b4,Digimarc,digimarc.com,Charles Be***k,"EVP, CFO & Treasurer",Other / Unknown,Needs validation,B,HIGH
6038d015f713ba0001265574,Digimarc,digimarc.com,Sam Fa***r,"Manager, Product & Platform",Other / Unknown,Needs validation,D,HIGH
62037cb5ad79850001e89faa,STAT,statnews.com,Mike No***n,Head of Product and Innovation,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
5f478e859dd69d00019b5626,STAT,statnews.com,Ben Lo***n,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
66f412554f1e4500017644a3,Striim,striim.com,Steve Wi***s,Co-Founder & CTO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f581f166d64b0001732726,Striim,striim.com,Ali Ku***y,Chairman and CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f833891dd05e0001c6a951,Striim,striim.com,Alok Pa***k,"Founder, EVP Products",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66ed3599b1a5380001deed9b,Striim,striim.com,Jason Se***e,VP of Engineering,Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
60d589d82a9bc800010d8875,Striim,striim.com,Mahadevan La***n,"Vice President of Engineering, India Head",Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
66f1542554e1940001180d8b,Anakin Pricing Intelligence Platform,anakin.company,Rashmi Ba***a,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66f1542d1b2642000174c3e0,Anakin Pricing Intelligence Platform,anakin.company,Mohit Pr***k,"Founder, Anakin (Y Combinator S21)",Other / Unknown,Needs validation,A,HIGH
66f2b2017ea8af000191b879,Alluresecurity,alluresecurity.com,Josh Sh***l,CEO,Other / Unknown,Needs validation,A,HIGH
66f591d6e8e85c0001dcb576,Ipqualityscore,ipqualityscore.com,Dennis We***s,CEO,Other / Unknown,Needs validation,A,HIGH
61153fdba83ba70001495d26,Axur,axur.com,Amanda Sa***s,Chief Operations Officer,Other / Unknown,Needs validation,A,HIGH
54a43cf77468693442898337,Axur,axur.com,Fabio Ra***s,CEO,Other / Unknown,Needs validation,A,HIGH
610da755a3e914000161c976,Axur,axur.com,Guilherme Me***s,CEO USA & Canada / Global Chief Revenue Officer,Other / Unknown,Needs validation,A,HIGH
611a7fe52872f200016cc8f3,Axur,axur.com,Mateus Da***e,Head of AI and Data Science,Other / Unknown,Needs validation,C,HIGH
66eb27407c3af8000137c9f8,System1group,system1group.com,James Gr***y,FTSE Aim CEO,Other / Unknown,Needs validation,A,HIGH
66fa00eb61199700018c98a6,System1group,system1group.com,Rebecca Ha***l,Chief Strategy and Operations Officer,Other / Unknown,Needs validation,A,HIGH
66ec3018e3c7a10001df74d8,System1group,system1group.com,John Ke***n,Founder & President | Measuring-Marketing-Magic,Other / Unknown,Needs validation,A,HIGH
54a3a3ed7468693442e10407,System1group,system1group.com,Timothy Fr***n,Head of Product Performance,Other / Unknown,Needs validation,C,HIGH
66f28089e6526a0001a35035,System1group,system1group.com,Steve Wo***d,Head of Product L&D,Other / Unknown,Needs validation,C,HIGH
66f9288260e650000189630e,TelmarHelixa,telmarhelixa.com,Cristian Vl***d,Head of Data Science and Analytical Engineering,Other / Unknown,Needs validation,C,HIGH
67752693c642250001ed2dd5,TelmarHelixa,telmarhelixa.com,Elke Ca***l,Global Product Marketing Manager,Other / Unknown,Needs validation,D,HIGH
6700a49778663e0001426a15,Web CEO,webceo.com,Ken Wa***n,WebSEO CEO,Other / Unknown,Needs validation,A,HIGH
66f2f82cc1285a0001ae72a3,Veryfi,veryfi.com,Ernest,Cofounder,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
57d801c5a6da9809def177d6,Veryfi,veryfi.com,Konstantin Zu***v,Head of Data Science,Web Scraping / Data Extraction,Web crawling / data extraction at scale,C,HIGH
5d5079cda3ae6161aa315fc6,Veryfi,veryfi.com,Jose Ga***n,Lead Data Annotation Engineer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
5f9659a457bf93000163904e,Webdataguru,webdataguru.com,Maulik Jy***i,Co-Founder & Director,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
54a3e3fb746869344295691b,Webdataguru,webdataguru.com,Ronak Sh***h,Co-Founder & Director,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f68b631894f3000163e9d5,Competera,competera.ai,Alex Ha***n,Founder & CEO,Other / Unknown,Needs validation,A,HIGH
6082c3d3709c3600016a36cd,Competera,competera.ai,Eugene Na***v,CTO,Other / Unknown,Needs validation,A,HIGH
57e0ff9aa6da987dbceb6c34,Competera,competera.ai,Polina Ol***k,Product Manager of Competitive Data,Other / Unknown,Needs validation,D,HIGH
5c7d8445ce81160c034f3119,Paige,paige.com,John Re***a,Senior Product Development Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
651549e6307e9700019c9ac4,SinglePoint,singlepoint.com,Wil Ra***n,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
557041397369647a0f900a00,Liminal,liminal.co,Will Ch***y,COO + Managing Director,Other / Unknown,Needs validation,A,HIGH
5b1f9e47a6da98e2530a42ab,Liminal,liminal.co,Andrew Bo***n,Chief Product and Technical Officer,Other / Unknown,Needs validation,A,HIGH
640f397cb637710001a52b7d,Liminal,liminal.co,Erica Kl***r,Co-founder and Director of Accounts,Other / Unknown,Needs validation,A,HIGH
6877494d9736ec000101bfc9,Superannotate,superannotate.com,Vahan Pe***n,"Co-Founder, CEO",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
6102d6f2a6760f0001a1dd47,Superannotate,superannotate.com,Davit Ba***n,"Co-founder, CTO",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f409a6b870f60001691d83,Superannotate,superannotate.com,Russell Ma***s,COO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
624fce4e148a3e0001f3c0f0,Superannotate,superannotate.com,Hasmik Ka***a,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
66f28e9b86774b0001e8923f,Astera ReportMiner,astera.com,Ibrahim Su***i,Chief Executive Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
65ec81ff943d8b0007389316,Astera ReportMiner,astera.com,Mike O'***n,Chief Technology Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
5f0b4183d9bf210001b53120,Astera ReportMiner,astera.com,Farhan Kh***n,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
63d929f884c82e0001711a63,Astera ReportMiner,astera.com,Hassaan Sh***h,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
66f2f2c6bb931700015e798b,Synup,synup.com,Ashwin Ra***h,CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
54a9422274686933991be30f,Authentix,authentix.com,Tim Dr***l,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66eec27f891e970001edc36d,Authentix,authentix.com,Kristi Br***e,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
605cc66d9ac4bc000145e939,Authentix,authentix.com,Thapelo Li***e,Senior Executive | Group CEO,Other / Unknown,Needs validation,A,HIGH
68009d64eb7b080001868f64,Authentix,authentix.com,Jeff Bo***s,"Senior Vice President, Engineering",Other / Unknown,Needs validation,B,HIGH
605e51db866bac0001262ba6,Authentix,authentix.com,Clint La***k,"Vice President of Technology, Principal",Other / Unknown,Needs validation,B,HIGH
686b799a8b5ae4000170f76e,Coalition Technologies,coalitiontechnologies.com,Joel Fo***r,Chief Executive Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66fa757d1b28910001db4d70,Coalition Technologies,coalitiontechnologies.com,Rebecca Fa***s,Vice President of Marketing Services,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
55710c28736964771fb70000,Coalition Technologies,coalitiontechnologies.com,Kanika Kh***a,SEO Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
5c6b63d3f651255d3e6e1ce1,Coalition Technologies,coalitiontechnologies.com,Mohyee Ra***b,SEO Team Lead,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
67da86101b348a0001926c4c,Ryte,ryte.com,Marcus Ta***r,Co-Founder & Chief Evangelist,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f5393f5fc95c00012e0e19,BrightLocal,brightlocal.com,Myles An***n,Founder / CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66ed3f6e3da8c1000123f885,BrightLocal,brightlocal.com,Ed El***t,Technical Advisor & Cofounder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f8afc71cc13a0001f54566,BrightLocal,brightlocal.com,Charlotte Wa***s,Head of Product,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
6912ffc8d8de64000109851f,BrightLocal,brightlocal.com,Jessa Ll***a,Search Engine Optimization Team Lead,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
611504801268ae00012f6d2c,Sequentum,sequentum.com,Sarah Mc***a,CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66d400683c7ce900015bb6aa,Sequentum,sequentum.com,Soren Mo***p,CTO and Founding Director,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
67fff359bf05320001817dcf,Sequentum,sequentum.com,Tony Ja***h,President and Co Founder,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66ebec1f1be2060001bd7888,Sequentum,sequentum.com,Casey O'***l,EVP of AI and Engineering,Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
66f514fbf56a1d00017a9a9a,Technomile,technomile.com,Ashish Kh***t,Founder and CEO,Other / Unknown,Needs validation,A,HIGH
66f6f9a52e646b0001edf260,Technomile,technomile.com,Mick Fox,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
6432eb5206f7940001620095,Technomile,technomile.com,Mohammed P,Lead Product Manager,Other / Unknown,Needs validation,D,HIGH
60d47af50b4d79000138355e,Cognaize,cognaize.com,Tigran Gu***n,Co-Founder & Managing Partner,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
57dfc79ca6da980b38c584ec,Cognaize,cognaize.com,David Bu***n,"Founding Data Scientist, Head of Data Science",Web Scraping / Data Extraction,Web crawling / data extraction at scale,C,HIGH
66f5e501b75ee00001126370,Cognaize,cognaize.com,Arsen Ab***n,Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
615518471a40a60001be7ac1,Cognaize,cognaize.com,Harutyun Ar***n,Product and Operations Manager - APAC,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
66f2937d804acf0001c1678e,Seon Tech,seon.io,Bence Je***k,Chief Operating Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
631067ad194c3b000141079b,Seon Tech,seon.io,Balint To***h,Head of Product,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
5aacc59ba6da98c467e3e8d7,Seon Tech,seon.io,Zsolt Fe***e,Head of Product,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
54a5f45774686932091c88b6,Seon Tech,seon.io,Roland Ba***h,Head of Product Design,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
66f8168af3aaa200011704c5,SplitMetrics Acquire,splitmetrics.com,Max Ka***v,CEO & Сo-founder,Other / Unknown,Needs validation,A,HIGH
60fed1b253f28c00017e937d,SplitMetrics Acquire,splitmetrics.com,Maxim Li***y,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
605bd9ba57daac000192f8ba,SplitMetrics Acquire,splitmetrics.com,Natasha Va***a,Product Marketing Manager,Other / Unknown,Needs validation,D,HIGH
5d55019cf651256f5391abca,SplitMetrics Acquire,splitmetrics.com,Ariana Ca***o,Product Marketing Manager,Other / Unknown,Needs validation,D,HIGH
66f195bd97bc170001e9242d,MarqVision,marqvision.com,Mark Lee,Founder & CEO,Other / Unknown,Needs validation,A,HIGH
6104152bce515c0001ba376f,MarqVision,marqvision.com,Binna Kim,"Head of Product, MARQ Folio",Other / Unknown,Needs validation,C,HIGH
60db9affa61dea000103f937,Moz,moz.com,Brian Ho,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
670a832660996500012dacfd,Moz,moz.com,Joshua So***a,Product Marketing Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
54a29ed674686938257c1d31,Daloopa,daloopa.com,Josue Ma***z,Head of Product Design,Web Scraping / Data Extraction,Web crawling / data extraction at scale,C,HIGH
66fbb0cc88d1a1000193e7fb,Daloopa,daloopa.com,Sai Tr***y,Senior Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
671fe5e372cac50001096960,Daloopa,daloopa.com,Cory Mc***e,Senior Product Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
621da591443b650001d28307,MobileAction,mobileaction.co,Yekta Oz***t,Co-Founder,Other / Unknown,Needs validation,A,HIGH
66f53b8067225500011754ff,MobileAction,mobileaction.co,Yasuhiro Mi***o,SearchAds.com Co-founder,Other / Unknown,Needs validation,A,HIGH
5f02a2e2db3a530001dcab3b,MobileAction,mobileaction.co,Zeynep De***z,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
671c62b6074d190001d7ad19,MobileAction,mobileaction.co,Aysu Ay***k,Senior Product Marketing Manager,Other / Unknown,Needs validation,D,HIGH
66f16543b685630001a22121,DigitalStakeout,digitalstakeout.com,Adam Mi***t,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
5d0c4f17f3e5bbb87d756f69,Dreamhost,dreamhost.com,Brian Gl***n,Director of SEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f1381b9f20aa000189e773,Dreamhost,dreamhost.com,Christopher Gh***n,Chief Operating Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f75f3189a70800018525c3,Dreamhost,dreamhost.com,Dallas Ka***a,Co-Founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66fc80abce7a210001d44192,Dreamhost,dreamhost.com,Alexander Br***n,Digital Marketing Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
66f2881c495e7000017d7b51,Klue,klue.com,Sarathy Na***r,CTO / Cofounder,Other / Unknown,Needs validation,A,HIGH
6779b3436dbf330001699ffc,Klue,klue.com,Jeff Wi***n,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
67836054801fe400016baa0a,RudderStack,rudderstack.com,Soumyadeb Mi***a,Founder & CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
610e5f30d691af000178a6ca,RudderStack,rudderstack.com,Sumanth Pu***m,"VP Engineering, Platform",Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
